timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1751594400000,2588.99,2590.92,2570.07,2574.09,159657.467,1751597999999,411725238.59792,138883,69172.933,178391890.27733,0
1751598000000,2574.10,2584.24,2570.51,2576.66,85510.145,1751601599999,220521369.41930,78119,41150.494,106130114.90748,0
1751601600000,2576.67,2584.01,2568.28,2569.55,115700.191,1751605199999,297915134.60537,97947,53965.522,138992753.09535,0
1751605200000,2569.55,2580.52,2562.25,2567.74,168291.365,1751608799999,432717745.85787,145877,71861.596,184845657.40095,0
1751608800000,2567.74,2569.00,2547.49,2557.24,346812.886,1751612399999,886499697.26318,242726,147552.171,377129970.48532,0
1751612400000,2557.24,2563.71,2528.00,2533.85,406190.725,1751615999999,1032350804.83574,256492,163509.154,415693082.83163,0
1751616000000,2533.85,2553.72,2525.77,2546.20,390414.812,1751619599999,991836009.68924,275462,214102.813,544010762.90347,0
1751619600000,2546.20,2558.00,2545.35,2550.59,143656.659,1751623199999,366603781.01819,126021,76036.290,194067379.13089,0
1751623200000,2550.59,2554.73,2543.99,2547.21,78167.339,1751626799999,199276825.06815,85581,37410.564,95383635.17956,0
1751626800000,2547.21,2555.74,2546.42,2548.01,97667.522,1751630399999,249134469.85044,78299,53312.345,135991571.75698,0
1751630400000,2548.01,2553.00,2542.00,2546.94,91083.984,1751633999999,232018309.11616,86436,47017.550,119765322.10297,0
1751634000000,2546.94,2554.84,2521.00,2524.60,405614.201,1751637599999,1027917940.57952,318722,188629.510,478163809.65175,0
1751637600000,2524.60,2527.60,2494.42,2515.37,640182.758,1751641199999,1608361572.20817,446942,309816.973,778565827.99726,0
1751641200000,2515.38,2517.22,2498.00,2499.61,297226.566,1751644799999,744483070.89982,260626,149534.615,374523433.30442,0
1751644800000,2499.61,2502.66,2473.07,2486.43,530812.054,1751648399999,1319270272.97843,390363,263609.075,655180018.52346,0
1751648400000,2486.43,2496.98,2485.50,2495.77,187130.258,1751651999999,466309225.31266,174611,108067.493,269296557.50740,0
1751652000000,2495.77,2495.78,2479.00,2483.53,112937.424,1751655599999,280795805.16609,122801,55389.344,137722213.26696,0
1751655600000,2483.53,2489.46,2473.33,2481.59,121183.581,1751659199999,300564682.62583,115348,62273.445,154475034.59084,0
1751659200000,2481.59,2495.50,2480.20,2489.30,92845.801,1751662799999,231150202.61174,92320,50137.424,124822481.05253,0
1751662800000,2489.31,2496.00,2485.92,2495.29,58303.984,1751666399999,145253806.10761,54207,26976.044,67208727.05454,0
1751666400000,2495.28,2519.60,2493.63,2519.16,211453.843,1751669999999,530391570.92554,161367,133599.035,335049482.08811,0
1751670000000,2519.15,2519.39,2502.67,2506.86,105103.629,1751673599999,263801403.41935,90308,36382.818,91328046.54505,0
1751673600000,2506.87,2517.00,2505.57,2515.38,62710.022,1751677199999,157592876.23703,75504,34853.851,87591248.32836,0
1751677200000,2515.37,2515.50,2505.49,2512.95,65359.396,1751680799999,164093652.19999,69557,27883.051,70010181.36591,0
1751680800000,2512.94,2518.00,2496.79,2517.79,109409.719,1751684399999,274532839.53096,95561,53526.671,134390075.17741,0
1751684400000,2517.79,2523.94,2514.61,2517.30,100176.794,1751687999999,252400257.71238,89288,48777.639,122906218.52030,0
1751688000000,2517.30,2524.73,2511.32,2515.19,74581.684,1751691599999,187764582.21276,77965,36784.303,92615122.42530,0
1751691600000,2515.19,2520.00,2512.00,2518.57,53429.744,1751695199999,134415960.98003,56090,24698.665,62142123.22202,0
1751695200000,2518.57,2528.00,2515.76,2526.20,97127.942,1751698799999,245037243.17803,100112,53100.715,133998310.78610,0
1751698800000,2526.19,2528.86,2518.18,2520.35,75155.883,1751702399999,189643966.12104,72778,31494.390,79486494.41658,0
1751702400000,2520.36,2523.96,2508.34,2515.18,102606.986,1751705999999,258096786.46499,96445,44296.334,111438075.05490,0
1751706000000,2515.18,2521.57,2507.65,2520.26,98273.937,1751709599999,247058735.22430,92028,49719.454,125011371.32052,0
1751709600000,2520.26,2522.02,2516.57,2517.16,51956.526,1751713199999,130884666.93323,59484,25648.934,64616701.37677,0
1751713200000,2517.17,2524.73,2516.30,2516.82,56685.082,1751716799999,142918763.48586,61101,28032.872,70684929.95478,0
1751716800000,2516.82,2517.99,2509.10,2516.82,93130.011,1751720399999,234093172.97244,96144,48791.609,122649405.92412,0
1751720400000,2516.81,2520.96,2511.70,2513.12,58357.090,1751723999999,146827318.55410,61486,26969.273,67861879.09718,0
1751724000000,2513.12,2519.29,2510.55,2517.50,72438.904,1751727599999,182186331.89648,69516,33280.102,83709654.14925,0
1751727600000,2517.50,2517.81,2503.71,2506.88,95817.527,1751731199999,240457470.27212,77400,42500.970,106667142.97487,0
1751731200000,2506.88,2512.29,2490.00,2504.90,226326.131,1751734799999,565917340.83520,171115,106448.556,266240317.27122,0
1751734800000,2504.90,2511.09,2494.73,2502.76,98444.891,1751738399999,246363091.46362,112856,48902.717,122404407.06856,0
1751738400000,2502.77,2504.23,2490.67,2491.84,72516.050,1751741999999,180950587.02585,86178,32130.765,80178986.53685,0
1751742000000,2491.84,2507.70,2486.31,2504.41,107429.238,1751745599999,268220784.21015,105931,57339.268,143203846.58550,0
1751745600000,2504.40,2507.75,2497.00,2505.20,52079.374,1751749199999,130326328.07534,54356,28221.492,70631303.13005,0
1751749200000,2505.20,2519.05,2504.73,2515.47,83454.625,1751752799999,209663820.43711,77514,49415.441,124152774.38826,0
1751752800000,2515.46,2521.04,2511.65,2517.90,62690.503,1751756399999,157771348.60371,58692,32354.076,81439241.90024,0
1751756400000,2517.90,2521.74,2514.17,2515.25,41654.952,1751759999999,104885062.02026,44476,18150.939,45708516.28779,0
1751760000000,2515.25,2519.80,2511.05,2519.01,56863.185,1751763599999,143007428.50798,51458,21636.396,54422990.83224,0
1751763600000,2519.01,2519.01,2513.00,2516.65,28200.271,1751767199999,70946753.65198,35241,12688.992,31921370.81167,0
1751767200000,2516.66,2519.82,2512.02,2512.02,42130.400,1751770799999,105989058.28590,40359,16255.749,40894851.87525,0
1751770800000,2512.03,2514.15,2508.06,2513.77,53643.920,1751774399999,134699978.17769,48582,23108.063,58028600.50218,0
1751774400000,2513.77,2517.22,2509.57,2511.13,39270.918,1751777999999,98702879.38692,39829,19378.333,48708865.82234,0
1751778000000,2511.14,2512.15,2507.45,2509.81,27461.786,1751781599999,68928144.71719,29628,13149.530,33006031.11953,0
1751781600000,2509.81,2526.09,2508.20,2520.36,153410.228,1751785199999,386633801.40622,105703,96880.538,244171840.56546,0
1751785200000,2520.37,2524.63,2516.45,2516.90,60452.656,1751788799999,152360399.36228,59613,27392.899,69045657.96581,0
1751788800000,2516.91,2517.64,2507.44,2511.90,125564.642,1751792399999,315368932.96784,106342,56831.941,142731164.62664,0
1751792400000,2511.89,2516.61,2505.02,2506.12,80780.830,1751795999999,202752096.74217,77629,36020.421,90416573.73272,0
1751796000000,2506.13,2512.80,2502.25,2506.99,84828.217,1751799599999,212696934.33287,77550,42521.627,106615888.14173,0
1751799600000,2507.00,2515.22,2506.03,2514.73,46942.612,1751803199999,117891119.97091,60477,26625.812,66872424.68285,0
1751803200000,2514.72,2520.75,2510.56,2518.99,93872.219,1751806799999,236218908.29963,72260,51025.693,128413567.02955,0
1751806800000,2518.99,2569.40,2515.66,2557.39,598358.437,1751810399999,1522732970.66652,405893,339700.964,864238200.40575,0
1751810400000,2557.39,2566.78,2546.01,2558.56,405427.391,1751813999999,1036133758.14792,289266,200867.636,513397444.61553,0
1751814000000,2558.56,2560.81,2547.30,2557.69,144907.018,1751817599999,370248325.38308,135506,67253.365,171866964.52573,0
1751817600000,2557.69,2559.97,2540.86,2551.10,168848.216,1751821199999,430556024.78698,144285,80913.267,206318952.76901,0
1751821200000,2551.10,2552.01,2542.63,2546.28,106314.096,1751824799999,270837271.05227,101579,55837.497,142241460.90346,0
1751824800000,2546.28,2546.70,2522.69,2531.05,203583.508,1751828399999,515718359.30851,170002,87552.551,221797678.45402,0
1751828400000,2531.05,2541.28,2530.28,2540.00,101326.664,1751831999999,256901005.88157,88890,56514.346,143296889.04851,0
